headerdatestamp|headeridentifier|headersetSpec|metadata.mods.accessCondition#text|metadata.mods.accessCondition@type|metadata.mods.identifier.0#text|metadata.mods.identifier.0@type|metadata.mods.identifier.1|metadata.mods.language.languageTerm#text|metadata.mods.language.languageTerm@authority|metadata.mods.language.languageTerm@type|metadata.mods.location.holdingSimple.copyInformationshelfLocator|metadata.mods.locationphysicalLocation|metadata.mods.name.role.roleTerm#text|metadata.mods.name.role.roleTerm@authority|metadata.mods.name.role.roleTerm@type|metadata.mods.name.role.roleTerm@valueURI|metadata.mods.name@authority|metadata.mods.name@valueURI|metadata.mods.namenamePart|metadata.mods.originInfo.dateCreated.0|metadata.mods.originInfo.dateCreated.1#text|metadata.mods.originInfo.dateCreated.1@encoding|metadata.mods.originInfo.dateCreated.1@keyDate|metadata.mods.originInfo.dateCreated.1@point|metadata.mods.originInfo.dateCreated.2#text|metadata.mods.originInfo.dateCreated.2@encoding|metadata.mods.originInfo.dateCreated.2@keyDate|metadata.mods.originInfo.dateCreated.2@point|metadata.mods.physicalDescription.form#text|metadata.mods.physicalDescription.form@authority|metadata.mods.physicalDescription.form@valueURI|metadata.mods.recordInfo.languageOfCataloging.languageTerm#text|metadata.mods.recordInfo.languageOfCataloging.languageTerm@authority|metadata.mods.recordInfo.languageOfCataloging.languageTerm@type|metadata.mods.recordInforecordContentSource|metadata.mods.recordInforecordIdentifier|metadata.mods.recordInforecordOrigin|metadata.mods.relatedItem.0.titleInfotitle|metadata.mods.relatedItem.0@displayLabel|metadata.mods.relatedItem.0@type|metadata.mods.relatedItem.1.identifier#text|metadata.mods.relatedItem.1.identifier@type|metadata.mods.relatedItem.1.titleInfotitle|metadata.mods.relatedItem.1@displayLabel|metadata.mods.relatedItem.1@type|metadata.mods.subject.0@authority|metadata.mods.subject.0@valueURI|metadata.mods.subject.0topic|metadata.mods.subject.1.cartographicscoordinates|metadata.mods.subject.1.geographic#text|metadata.mods.subject.1.geographic@authority|metadata.mods.subject.1.geographic@valueURI|metadata.mods.subject.1@authority|metadata.mods.subject.1@valueURI|metadata.mods.subject.1topic|metadata.mods.subject@authority|metadata.mods.subject@valueURI|metadata.mods.subjecttopic|metadata.mods.titleInfotitle|metadata.mods@version|metadata.mods@xmlns|metadata.mods@xmlns:xlink|metadata.mods@xmlns:xs|metadata.mods@xmlns:xsi|metadata.mods@xsi:schemaLocation|metadata.modsabstract|metadata.modstypeOfResource
2018-05-03T23:10:20Z|oai:utklib:knoxgardens_150|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000252_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A150|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |Jim Thompson Company|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4525|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 39, Mrs. Brom Prossor, (New Number = 31)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of garden flowers.|still image
2018-05-03T23:10:20Z|oai:utklib:knoxgardens_151|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000253_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A151|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |Jim Thompson Company|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4526|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 40, Mrs. Brom Prossor, (New Number = 28)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of gardens.|still image
2018-05-03T23:10:20Z|oai:utklib:knoxgardens_152|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000254_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A152|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |Jim Thompson Company|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4527|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 41, Mrs. Brom Prossor, (New Number = 23)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of gardens.|still image
2018-05-03T23:10:20Z|oai:utklib:knoxgardens_153|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000255_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A153|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |Jim Thompson Company|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4528|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 42, Mrs. Ben Morton, (New Number = 22)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of lily pad pond in garden.|still image
2018-05-03T23:10:20Z|oai:utklib:knoxgardens_154|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000256_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A154|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |Jim Thompson Company|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4529|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 43, Mrs. Ben Morton, (New Number = 21)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of garden steps.|still image
2018-05-03T23:10:20Z|oai:utklib:knoxgardens_155|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000257_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A155|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |Jim Thompson Company|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4530|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 44, Mrs. Ben Morton, (New Number = 41)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of garden patio.|still image
2018-05-03T23:10:20Z|oai:utklib:knoxgardens_156|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000259_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A156|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |Knoxville Garden Club|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4531|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 46, Mrs. Powell Smith, (New Number = 52)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of gardens.|still image
2018-05-03T23:10:20Z|oai:utklib:knoxgardens_157|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000260_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A157|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |Jim Thompson Company|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4532|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 47, Mrs. W. C. Ross, (New Number = 35)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide aerial photo of house and gardens.|still image
2018-05-03T23:10:20Z|oai:utklib:knoxgardens_158|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000261_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A158|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4533|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 48, Mrs. Will Ross, (New Number = 34)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of garden gates.|still image
2018-05-03T23:10:20Z|oai:utklib:knoxgardens_159|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000262_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A159|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4534|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 49, March (Ross), (New Number = 61)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass photo slide of garden patio.|still image
2018-05-03T23:10:21Z|oai:utklib:knoxgardens_160|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000265_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A160|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4535|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 52, June, Ross, (New Number = 63)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of gardens|still image
2018-05-03T23:10:21Z|oai:utklib:knoxgardens_161|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000266_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A161|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4536|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 53, July and Aug (Ross), (New Number = 6)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of garden patio.|still image
2018-05-03T23:10:21Z|oai:utklib:knoxgardens_162|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000267_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A162|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4537|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 54, Sept (Ross), (New Number = 72)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of gardens.|still image
2018-05-03T23:10:21Z|oai:utklib:knoxgardens_163|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000268_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A163|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4538|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 55, October, (New Number = 73)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide  a flowerbed|still image
2018-05-03T23:10:21Z|oai:utklib:knoxgardens_164|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000269_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A164|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4539|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 56, Mrs. W. C. Ross, (New Number = 33)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Garden slide photo of winter snow scene.|still image
2018-05-03T23:10:21Z|oai:utklib:knoxgardens_165|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000270_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A165|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4540|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 57, Mrs. Will Ross, Jeff Wild, (New Number = 39)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass photo slide of fall flowers.|still image
2018-05-03T23:10:21Z|oai:utklib:knoxgardens_166|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000271_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A166|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4541|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 58, Mrs. Will Ross, (New Number = 40)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of white flowers.|still image
2018-05-03T23:10:21Z|oai:utklib:knoxgardens_167|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000272_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A167|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4542|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 59, March, (New Number = 99)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of pink-flowering trees.|still image
2018-05-03T23:10:21Z|oai:utklib:knoxgardens_168|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000273_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A168|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4543|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 60, March wild, (New Number = 101)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of white flowers.|still image
2018-05-03T23:10:21Z|oai:utklib:knoxgardens_169|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000274_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A169|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4544|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 61, March wild, (New Number = 102)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of white flowers and rocks.|still image
